Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
        1;19800627;   5;   10.0;  10.4;   7.0;    -999;   85.00;-999;   14.0;    8.2;    7.8;-999;   6.9;   6;     -999;   0;eor
        1;19800628;   5;    9.7;  10.5;   8.0;    -999;   89.00;-999;   13.0;    5.0;    3.5;-999;  10.7;   6;     -999;   0;eor
        1;19800629;   5;   11.2;  11.9;   8.0;    -999;   87.00;-999;   14.6;    9.5;   10.0;-999;   3.1;   6;     -999;   0;eor
        1;19800630;   5;   14.3;  10.2;   4.7;    -999;   68.00;-999;   19.8;    7.0;    5.2;-999;   0.0;   0;     -999;   0;eor
        1;19800701;   5;   10.0;  11.1;   6.0;    -999;   90.00;-999;   16.0;    4.8;    3.5;-999;   4.8;   6;     -999;   0;eor
        1;19800702;   5;   10.8;  11.5;   8.0;    -999;   90.00;-999;   12.8;    8.6;    8.0;-999;   4.7;   6;     -999;   0;eor
        1;19800703;   5;   11.7;  11.1;   7.3;    -999;   80.00;-999;   14.2;    9.8;    9.0;-999;   1.0;   6;     -999;   0;eor
        1;19800704;   5;   14.2;  10.8;   5.7;    -999;   71.00;-999;   19.4;    5.6;    3.6;-999;   0.0;   0;     -999;   0;eor
        1;19800705;   5;   14.9;  11.4;   5.7;    -999;   70.00;-999;   20.4;    8.0;    6.0;-999;   0.1;   6;     -999;   0;eor
        1;19800706;   5;   15.3;  13.4;   4.3;    -999;   78.00;-999;   20.0;    7.5;    5.6;-999;   0.3;   6;     -999;   0;eor
        1;19800707;   5;   16.8;  13.5;   7.0;    -999;   73.00;-999;   21.6;    9.5;    7.5;-999;  13.8;   6;     -999;   0;eor
        1;19800708;   5;   13.2;  13.9;   7.7;    -999;   92.00;-999;   17.4;   11.8;   11.5;-999;  17.5;   6;     -999;   0;eor
        1;19800709;   5;   11.6;  13.1;   8.0;    -999;   94.00;-999;   13.4;    9.8;    8.5;-999;  10.6;   6;     -999;   0;eor
        1;19800710;   5;   12.4;  11.5;   7.7;    -999;   80.00;-999;   14.6;    9.4;    8.5;-999;   0.6;   6;     -999;   0;eor
        1;19800711;   5;   12.4;  11.1;   8.0;    -999;   77.00;-999;   15.0;    9.8;    9.5;-999;   0.1;   6;     -999;   0;eor
        1;19800712;   5;   13.8;  10.9;   7.3;    -999;   71.00;-999;   18.0;    9.8;    9.4;-999;   0.0;   0;     -999;   0;eor
        1;19800713;   5;   11.9;  11.4;   8.0;    -999;   83.00;-999;   14.0;    8.6;    7.6;-999;   2.3;   6;     -999;   0;eor
        1;19800714;   5;   16.8;  13.9;   7.0;    -999;   76.00;-999;   22.8;   11.0;   11.0;-999;   0.3;   6;     -999;   0;eor
        1;19800715;   5;   14.6;  15.9;   8.0;    -999;   95.00;-999;   17.4;   13.2;   13.0;-999;  11.0;   6;     -999;   0;eor
        1;19800716;   5;   14.4;  11.7;   7.3;    -999;   71.00;-999;   18.0;   12.4;   10.5;-999;   0.0;   0;     -999;   0;eor
        1;19800717;   5;   12.8;  10.0;   3.7;    -999;   70.00;-999;   18.8;    7.8;    5.5;-999;   0.0;   0;     -999;   0;eor
        1;19800718;   5;   13.2;  11.5;   7.0;    -999;   78.00;-999;   18.2;    5.8;    2.4;-999;   5.2;   6;     -999;   0;eor
        1;19800719;   5;   16.7;  15.3;   7.3;    -999;   82.00;-999;   21.2;   10.8;    9.8;-999;   0.0;   0;     -999;   0;eor
        1;19800720;   5;   14.8;  13.9;   7.7;    -999;   80.00;-999;   21.6;   12.0;   11.4;-999;  10.2;   6;     -999;   0;eor
        1;19800721;   5;   11.8;   9.9;   7.7;    -999;   73.00;-999;   16.0;    9.4;    9.0;-999;   0.8;   6;     -999;   0;eor
        1;19800722;   5;   13.1;  10.1;   0.7;    -999;   71.00;-999;   20.4;    3.6;    2.4;-999;   0.0;   0;     -999;   0;eor
        1;19800723;   5;   17.7;  13.2;   0.0;    -999;   70.00;-999;   25.8;    5.6;    3.5;-999;   0.0;   0;     -999;   0;eor
        1;19800724;   5;   20.2;  15.6;   3.3;    -999;   70.00;-999;   29.0;    9.8;    7.5;-999;   0.0;   0;     -999;   0;eor
        1;19800725;   5;   21.2;  13.8;   0.0;    -999;   61.00;-999;   29.0;   11.8;    9.4;-999;   0.0;   0;     -999;   0;eor
        1;19800726;   5;   22.2;  18.1;   2.0;    -999;   72.00;-999;   30.6;   11.6;    9.6;-999;   2.0;   6;     -999;   0;eor
        1;19800727;   5;   19.8;  17.3;   7.3;    -999;   77.00;-999;   24.4;   15.8;   14.0;-999;   0.0;   0;     -999;   0;eor
        1;19800728;   5;   20.8;  18.0;   2.3;    -999;   76.00;-999;   26.2;   14.2;   12.0;-999;   0.0;   0;     -999;   0;eor
        1;19800729;   5;   18.5;  16.1;   3.3;    -999;   77.00;-999;   29.0;   13.6;   11.0;-999;  14.6;   6;     -999;   0;eor
        1;19800730;   5;   18.0;  14.9;   6.7;    -999;   74.00;-999;   22.0;   12.6;   11.0;-999;   0.1;   6;     -999;   0;eor
        1;19800731;   5;   18.0;  13.8;   3.0;    -999;   69.00;-999;   25.2;   12.5;   10.5;-999;   0.0;   0;     -999;   0;eor
        1;19800801;   5;   19.6;  15.5;   2.7;    -999;   70.00;-999;   28.0;   10.6;    9.0;-999;   0.0;   0;     -999;   0;eor
        1;19800802;   5;   22.6;  16.6;   1.0;    -999;   66.00;-999;   31.4;   12.8;   10.5;-999;   0.0;   0;     -999;   0;eor
        1;19800803;   5;   23.4;  18.3;   6.3;    -999;   67.00;-999;   32.6;   15.0;   13.2;-999;   1.5;   6;     -999;   0;eor
        1;19800804;   5;   22.6;  18.9;   4.0;    -999;   71.00;-999;   29.8;   15.8;   14.2;-999;   0.0;   0;     -999;   0;eor
        1;19800805;   5;   21.0;  15.2;   4.7;    -999;   64.00;-999;   27.0;   14.8;   12.8;-999;   0.0;   0;     -999;   0;eor
        1;19800806;   5;   18.6;  14.8;   4.0;    -999;   71.00;-999;   27.4;   11.4;    9.4;-999;   0.0;   0;     -999;   0;eor
        1;19800807;   5;   20.2;  14.6;   0.7;    -999;   66.00;-999;   28.0;    9.5;    7.8;-999;   5.2;   6;     -999;   0;eor
        1;19800808;   5;   17.5;  16.8;   7.7;    -999;   84.00;-999;   22.0;   15.0;   14.8;-999;   6.2;   6;     -999;   0;eor
        1;19800809;   5;   19.0;  15.1;   5.3;    -999;   72.00;-999;   23.6;   11.8;    9.5;-999;   0.0;   0;     -999;   0;eor
        1;19800810;   5;   19.2;  13.6;   4.7;    -999;   64.00;-999;   25.0;   10.8;    8.6;-999;   0.0;   0;     -999;   0;eor
        1;19800811;   5;   20.5;  15.3;   6.0;    -999;   66.00;-999;   26.4;   12.0;   10.0;-999;   2.5;   6;     -999;   0;eor
        1;19800812;   5;   14.9;  13.6;   6.3;    -999;   77.00;-999;   21.0;   12.0;   14.5;-999;   2.2;   6;     -999;   0;eor
        1;19800813;   5;   15.1;  11.8;   7.0;    -999;   72.00;-999;   20.2;    8.8;    6.5;-999;   0.0;   0;     -999;   0;eor
        1;19800814;   5;   18.3;  13.1;   4.3;    -999;   65.00;-999;   23.4;   13.6;   12.5;-999;   0.0;   0;     -999;   0;eor
        1;19800815;   5;   20.2;  17.4;   3.3;    -999;   76.00;-999;   28.0;   10.0;    8.0;-999;  35.2;   6;     -999;   0;eor
        1;19800816;   5;   16.6;  16.8;   8.0;    -999;   89.00;-999;   21.2;   15.2;   15.0;-999;   9.1;   6;     -999;   0;eor
        1;19800817;   5;   17.9;  17.0;   6.7;    -999;   83.00;-999;   22.0;   14.6;   14.0;-999;   0.0;   0;     -999;   0;eor
        1;19800818;   5;   17.2;  14.7;   2.7;    -999;   78.00;-999;   24.0;   11.0;    9.8;-999;   0.0;   0;     -999;   0;eor
        1;19800819;   5;   18.6;  15.3;   5.0;    -999;   74.00;-999;   26.0;   11.6;   10.4;-999;   0.4;   6;     -999;   0;eor
        1;19800820;   5;   17.8;  16.0;   5.7;    -999;   78.00;-999;   23.0;   14.8;   13.0;-999;   0.0;   0;     -999;   0;eor
        1;19800821;   5;   19.1;  13.9;   1.3;    -999;   68.00;-999;   27.2;   10.4;    9.4;-999;   0.0;   0;     -999;   0;eor
        1;19800822;   5;   15.8;  11.1;   2.0;    -999;   62.00;-999;   23.2;   10.8;    9.6;-999;   0.0;   0;     -999;   0;eor
        1;19800823;   5;   13.0;   8.7;   3.7;    -999;   62.00;-999;   18.4;    7.8;    6.2;-999;   0.0;   0;     -999;   0;eor
        1;19800824;   5;   11.3;   8.6;   1.3;    -999;   69.00;-999;   19.6;    3.8;    3.0;-999;   0.0;   0;     -999;   0;eor
        1;19800825;   5;   13.0;   8.3;   0.7;    -999;   61.00;-999;   21.2;    2.6;    2.4;-999;   0.0;   0;     -999;   0;eor
        1;19800826;   5;   15.6;  13.2;   6.7;    -999;   78.00;-999;   22.8;    5.8;    4.4;-999;   0.4;   6;     -999;   0;eor
        1;19800827;   5;   17.0;  16.6;   8.0;    -999;   86.00;-999;   21.4;   11.6;   10.0;-999;   1.7;   6;     -999;   0;eor
        1;19800828;   5;   18.5;  16.9;   8.0;    -999;   80.00;-999;   22.4;   13.8;   11.8;-999;   0.0;   0;     -999;   0;eor
        1;19800829;   5;   18.9;  16.9;   6.7;    -999;   78.00;-999;   25.2;   15.4;   13.0;-999;   0.7;   6;     -999;   0;eor
        1;19800830;   5;   17.4;  12.4;   3.7;    -999;   63.00;-999;   23.0;   14.0;   13.0;-999;   1.5;   6;     -999;   0;eor
        1;19800831;   5;   12.5;  12.2;   7.0;    -999;   84.00;-999;   15.6;   11.0;   10.0;-999;   3.6;   6;     -999;   0;eor
        1;19800901;   5;   11.8;   9.7;   5.0;    -999;   70.00;-999;   16.6;    9.6;    9.6;-999;   0.0;   0;     -999;   0;eor
        1;19800902;   5;   12.6;   8.9;   0.7;    -999;   64.00;-999;   19.0;    4.6;    4.2;-999;   0.0;   0;     -999;   0;eor
        1;19800903;   5;   14.2;  11.5;   0.7;    -999;   74.00;-999;   26.0;    3.5;    3.0;-999;   0.0;   0;     -999;   0;eor
        1;19800904;   5;   17.0;  13.8;   0.0;    -999;   74.00;-999;   27.0;    8.0;    6.5;-999;   0.0;   0;     -999;   0;eor
        1;19800905;   5;   17.2;  15.2;   5.0;    -999;   78.00;-999;   26.3;   11.0;    9.5;-999;   8.2;   6;     -999;   0;eor
        1;19800906;   5;   13.0;  11.2;   3.0;    -999;   76.00;-999;   19.6;    8.2;    7.2;-999;   0.0;   0;     -999;   0;eor
        1;19800907;   5;   13.4;  11.0;   0.3;    -999;   75.00;-999;   22.4;    6.0;    4.4;-999;   0.0;   0;     -999;   0;eor
        1;19800908;   5;   16.2;  14.1;   0.7;    -999;   78.00;-999;   26.0;    7.2;    9.5;-999;   2.6;   6;     -999;   0;eor
        1;19800909;   5;   13.6;  12.6;   6.7;    -999;   79.00;-999;   17.0;   11.6;    9.5;-999;   2.4;   6;     -999;   0;eor
        1;19800910;   5;   12.4;  10.1;   7.3;    -999;   73.00;-999;   17.0;    8.8;    8.6;-999;   1.2;   6;     -999;   0;eor
        1;19800911;   5;   13.5;  11.5;   7.3;    -999;   73.00;-999;   17.2;   11.6;   11.8;-999;   0.6;   6;     -999;   0;eor
        1;19800912;   5;   15.3;  12.9;   3.0;    -999;   77.00;-999;   24.2;    6.6;    6.0;-999;   0.3;   6;     -999;   0;eor
        1;19800913;   5;   13.8;  10.3;   3.0;    -999;   64.00;-999;   18.4;   11.0;   10.5;-999;   0.0;   0;     -999;   0;eor
        1;19800914;   5;   10.4;   9.2;   3.7;    -999;   76.00;-999;   19.2;    5.0;    5.4;-999;   0.0;   0;     -999;   0;eor
        1;19800915;   5;   13.0;  10.4;   2.7;    -999;   73.00;-999;   23.0;    3.2;    4.0;-999;   0.0;   0;     -999;   0;eor
        1;19800916;   5;   14.1;  10.6;   0.0;    -999;   71.00;-999;   23.4;    5.0;    4.4;-999;   0.0;   0;     -999;   0;eor
        1;19800917;   5;   15.4;  11.8;   4.7;    -999;   71.00;-999;   22.0;    6.4;    5.2;-999;   0.0;   0;     -999;   0;eor
        1;19800918;   5;   16.2;  13.4;   5.0;    -999;   74.00;-999;   23.6;   11.2;   11.0;-999;   0.0;   0;     -999;   0;eor
        1;19800919;   5;   16.6;  13.7;   2.0;    -999;   75.00;-999;   26.8;    8.2;    7.2;-999;   0.0;   0;     -999;   0;eor
        1;19800920;   5;   16.6;  14.2;   1.7;    -999;   77.00;-999;   26.0;    9.8;    8.0;-999;   0.0;   0;     -999;   0;eor
        1;19800921;   5;   16.0;  12.6;   1.3;    -999;   73.00;-999;   25.8;    8.2;    7.2;-999;   0.0;   0;     -999;   0;eor
        1;19800922;   5;   18.4;  14.3;   6.0;    -999;   70.00;-999;   24.0;   10.6;    9.5;-999;   3.8;   6;     -999;   0;eor
        1;19800923;   5;   14.8;  14.7;   6.3;    -999;   85.00;-999;   19.0;   13.2;   13.4;-999;   0.0;   0;     -999;   0;eor
        1;19800924;   5;   13.6;  12.2;   2.7;    -999;   80.00;-999;   21.0;    7.5;    6.5;-999;   0.0;   0;     -999;   0;eor
        1;19800925;   5;   15.2;  13.4;   7.0;    -999;   79.00;-999;   22.0;    7.8;    7.0;-999;   0.0;   0;     -999;   0;eor
        1;19800926;   5;   15.2;  12.9;   5.7;    -999;   75.00;-999;   21.4;   11.6;    9.0;-999;   0.0;   0;     -999;   0;eor
        1;19800927;   5;   11.8;  11.4;   8.0;    -999;   81.00;-999;   16.4;    8.6;    7.8;-999;   0.0;   0;     -999;   0;eor
        1;19800928;   5;   11.0;  10.7;   2.7;    -999;   80.00;-999;   17.0;    8.8;    9.4;-999;   0.0;   0;     -999;   0;eor
        1;19800929;   5;   10.8;  10.8;   4.3;    -999;   81.00;-999;   18.6;    4.2;    3.8;-999;   0.0;   0;     -999;   0;eor
        1;19800930;   5;   12.7;  12.0;   4.7;    -999;   80.00;-999;   20.7;    4.4;    3.4;-999;   0.0;   0;     -999;   0;eor
        1;19801001;   5;   14.5;  11.5;   4.3;    -999;   71.00;-999;   20.2;    7.5;    6.0;-999;   0.0;   0;     -999;   0;eor
        1;19801002;   5;   11.6;  11.3;   7.0;    -999;   82.00;-999;   15.0;    7.6;    6.5;-999;   1.8;   6;     -999;   0;eor
        1;19801003;   5;    8.7;   8.7;   1.0;    -999;   77.00;-999;   17.0;    3.0;    3.8;-999;   0.0;   0;     -999;   0;eor
        1;19801004;   5;   11.2;  10.6;   3.7;    -999;   80.00;-999;   19.0;    2.0;    1.8;-999;   0.0;   0;     -999;   0;eor
        1;19801005;   5;   10.4;  10.2;   4.7;    -999;   80.00;-999;   16.4;    4.8;    4.4;-999;   0.0;   0;     -999;   0;eor
        1;19801006;   5;    9.8;   9.5;   7.0;    -999;   79.00;-999;   16.8;    4.0;    3.0;-999;   0.0;   0;     -999;   0;eor
        1;19801007;   5;   11.3;   9.4;   8.0;    -999;   73.00;-999;   18.8;    5.2;    4.0;-999;  20.8;   6;     -999;   0;eor
        1;19801008;   5;    7.7;   8.2;   6.3;    -999;   77.00;-999;   11.2;    6.2;    5.6;-999;   0.8;   6;     -999;   0;eor
        1;19801009;   5;    5.2;   7.4;   6.0;    -999;   83.00;-999;    9.2;    2.0;    1.5;-999;   2.0;   6;     -999;   0;eor
        1;19801010;   5;    3.4;   6.2;   4.0;    -999;   79.00;-999;   10.2;    0.0;   -0.2;-999;   3.5;   6;     -999;   0;eor
        1;19801011;   5;    6.6;   8.8;   8.0;    -999;   90.00;-999;   10.0;    1.4;   -1.0;-999;   3.5;   6;     -999;   0;eor
        1;19801012;   5;    6.2;   9.0;   8.0;    -999;   93.00;-999;    8.5;    5.4;    5.6;-999;   6.9;   6;     -999;   0;eor
        1;19801013;   5;    4.6;   7.7;   8.0;    -999;   88.00;-999;    8.0;    2.5;    5.0;-999;   0.7;   6;     -999;   0;eor
        1;19801014;   5;    4.4;   7.2;   7.7;    -999;   87.00;-999;    7.5;   -0.2;   -1.6;-999;   0.2;   6;     -999;   0;eor
        1;19801015;   5;    5.8;   8.7;   7.7;    -999;   94.00;-999;    8.0;    1.8;   -0.8;-999;   0.8;   6;     -999;   0;eor
        1;19801016;   5;   13.0;   9.8;   7.3;    -999;   69.00;-999;   17.6;    4.0;    2.6;-999;   0.7;   6;     -999;   0;eor
        1;19801017;   5;    7.8;  10.2;   8.0;    -999;   93.00;-999;   14.2;    5.8;    9.5;-999;  19.1;   6;     -999;   0;eor
        1;19801018;   5;    6.3;   8.9;   8.0;    -999;   93.00;-999;    7.0;    5.8;    5.8;-999;  13.8;   6;     -999;   0;eor
        1;19801019;   5;    4.3;   7.7;   6.3;    -999;   90.00;-999;    6.2;    3.0;    4.6;-999;   0.7;   6;     -999;   0;eor
        1;19801020;   5;    2.9;   6.8;   6.0;    -999;   89.00;-999;    8.5;   -0.6;   -1.5;-999;   0.0;   0;     -999;   0;eor
        1;19801021;   5;    3.3;   7.0;   4.0;    -999;   88.00;-999;   10.5;   -1.0;   -2.0;-999;   0.0;   0;     -999;   0;eor
        1;19801022;   5;    4.8;   7.3;   5.3;    -999;   84.00;-999;   10.4;   -0.4;   -1.5;-999;   0.1;   6;     -999;   0;eor
        1;19801023;   5;    6.6;   9.2;   8.0;    -999;   91.00;-999;   11.2;    1.0;    0.0;-999;   4.9;   6;     -999;   0;eor
        1;19801024;   5;    8.4;   9.9;   7.3;    -999;   92.00;-999;   12.4;    4.2;    2.6;-999;   5.6;   6;     -999;   0;eor
        1;19801025;   5;    6.6;   7.8;   8.0;    -999;   81.00;-999;    9.2;    4.6;    4.0;-999;   0.8;   6;     -999;   0;eor
        1;19801026;   5;    4.6;   6.7;   4.3;    -999;   78.00;-999;   11.4;    1.6;    3.4;-999;   0.0;   0;     -999;   0;eor
        1;19801027;   5;    5.4;   7.2;   3.7;    -999;   81.00;-999;   13.6;   -1.5;   -2.5;-999;   0.0;   0;     -999;   0;eor
        1;19801028;   5;    6.8;   8.2;   2.7;    -999;   82.00;-999;   16.6;    0.5;    0.0;-999;   0.0;   0;     -999;   0;eor
        1;19801029;   5;    9.3;   9.0;   3.0;    -999;   76.00;-999;   17.0;    3.6;    1.6;-999;   0.0;   0;     -999;   0;eor
        1;19801030;   5;    4.1;   6.3;   2.7;    -999;   78.00;-999;   12.4;    0.4;   -2.2;-999;   0.0;   0;     -999;   0;eor
        1;19801031;   5;    3.0;   6.0;   4.3;    -999;   79.00;-999;    7.0;   -1.8;   -2.6;-999;   0.0;   0;     -999;   0;eor
        1;19801101;   5;    0.8;   5.0;   5.3;    -999;   74.00;-999;    3.0;   -1.0;    1.0;-999;   0.0;   0;     -999;   0;eor
        1;19801102;   5;   -2.2;   3.6;   8.0;    -999;   70.00;-999;   -0.6;   -3.0;   -3.6;-999;   0.2;   7;     -999;   0;eor
        1;19801103;   5;   -1.8;   4.0;   7.7;    -999;   75.00;-999;   -1.4;   -2.8;   -4.0;-999;   0.1;   7;     -999;   0;eor
        1;19801104;   5;   -1.8;   3.7;   8.0;    -999;   69.00;-999;   -1.2;   -2.4;   -3.4;-999;   0.0;   0;     -999;   0;eor
        1;19801105;   5;   -2.0;   4.4;   8.0;    -999;   84.00;-999;   -1.4;   -2.8;   -3.0;-999;   0.0;   0;     -999;   0;eor
        1;19801106;   5;   -1.2;   5.2;   8.0;    -999;   92.00;-999;   -0.6;   -2.2;   -2.4;-999;   0.0;   0;     -999;   0;eor
        1;19801107;   5;    1.2;   5.9;   8.0;    -999;   89.00;-999;    3.8;   -2.0;   -3.0;-999;   0.6;   6;     -999;   0;eor
        1;19801108;   5;    3.4;   7.3;   7.7;    -999;   91.00;-999;    8.4;   -0.2;   -1.2;-999;   0.0;   0;     -999;   0;eor
        1;19801109;   5;    4.8;   7.3;   7.7;    -999;   86.00;-999;    8.8;   -0.4;   -2.4;-999;   0.0;   0;     -999;   0;eor
        1;19801110;   5;    0.4;   4.2;   8.0;    -999;   64.00;-999;    5.0;   -0.4;    0.5;-999;   0.0;   0;     -999;   0;eor
        1;19801111;   5;   -2.0;   4.3;   4.7;    -999;   78.00;-999;    2.8;   -3.8;   -5.0;-999;   0.0;   0;     -999;   0;eor
        1;19801112;   5;   -2.2;   5.1;   8.0;    -999;   94.00;-999;    1.0;   -5.2;   -7.8;-999;   6.2;   7;     -999;   0;eor
        1;19801113;   5;   -2.6;   4.4;   4.0;    -999;   87.00;-999;    1.6;   -8.0;  -10.5;-999;   0.0;   0;     -999;   7;eor
        1;19801114;   5;   -3.6;   4.3;   8.0;    -999;   94.00;-999;   -2.4;   -5.8;   -5.5;-999;   0.0;   0;     -999;   5;eor
        1;19801115;   5;    3.8;   7.1;   8.0;    -999;   93.00;-999;    6.8;   -3.2;   -3.2;-999;   1.9;   6;     -999;   5;eor
        1;19801116;   5;   10.2;   8.8;   7.7;    -999;   72.00;-999;   13.0;    6.8;    4.8;-999;   0.7;   6;     -999;   0;eor
        1;19801117;   5;    5.6;   7.3;   2.7;    -999;   79.00;-999;   13.4;    2.2;   -2.0;-999;   0.7;   6;     -999;   0;eor
        1;19801118;   5;    7.4;   8.3;   6.3;    -999;   81.00;-999;   11.0;    1.6;   -1.8;-999;   4.5;   6;     -999;   0;eor
        1;19801119;   5;    6.6;   8.3;   8.0;    -999;   85.00;-999;    9.0;    3.8;   -0.2;-999;   0.0;   0;     -999;   0;eor
        1;19801120;   5;    5.0;   6.8;   0.7;    -999;   79.00;-999;   14.6;    0.6;   -2.5;-999;   0.0;   0;     -999;   0;eor
        1;19801121;   5;    4.8;   7.0;   1.3;    -999;   81.00;-999;   13.2;    0.0;   -2.5;-999;   0.0;   0;     -999;   0;eor
        1;19801122;   5;    3.0;   6.8;   3.7;    -999;   88.00;-999;    9.4;   -1.2;   -4.0;-999;   0.0;   0;     -999;   0;eor
        1;19801123;   5;    2.6;   6.8;   3.3;    -999;   89.00;-999;   10.0;   -2.0;   -4.0;-999;   0.1;   6;     -999;   0;eor
        1;19801124;   5;   -0.1;   6.1;   8.0;    -999;   97.00;-999;    3.4;   -1.6;   -5.0;-999;   0.3;   6;     -999;   0;eor
        1;19801125;   5;    1.8;   6.9;   5.3;    -999;   96.00;-999;    7.2;   -3.2;   -5.8;-999;   0.0;   0;     -999;   0;eor
        1;19801126;   5;    2.6;   7.1;   8.0;    -999;   93.00;-999;    5.6;    1.0;   -1.4;-999;  10.1;   6;     -999;   0;eor
        1;19801127;   5;    0.4;   5.8;   6.7;    -999;   88.00;-999;    3.4;   -1.8;   -2.0;-999;   0.0;   0;     -999;   0;eor
        1;19801128;   5;   -0.7;   5.1;   7.7;    -999;   86.00;-999;    2.0;   -3.4;   -5.5;-999;   1.9;   7;     -999;   0;eor
        1;19801129;   5;   -2.3;   4.1;   8.0;    -999;   80.00;-999;   -1.0;   -4.6;   -9.5;-999;   3.5;   7;     -999;   2;eor
        1;19801130;   5;   -1.8;   4.1;   8.0;    -999;   74.00;-999;    0.0;   -3.0;   -4.4;-999;   1.6;   7;     -999;   6;eor
        1;19801201;   5;   -8.0;   2.0;   1.7;    -999;   56.00;-999;   -3.0;   -9.6;  -13.0;-999;   0.1;   7;     -999;   5;eor
        1;19801202;   5;   -8.6;   2.6;   5.3;    -999;   83.00;-999;   -6.2;  -15.4;  -16.0;-999;   4.4;   7;     -999;   5;eor
        1;19801203;   5;   -5.8;   3.8;   6.3;    -999;   87.00;-999;   -1.2;   -8.2;   -5.8;-999;   0.5;   7;     -999;  11;eor
        1;19801204;   5;   -2.4;   4.5;   7.7;    -999;   89.00;-999;   -1.0;  -12.4;  -15.5;-999;   3.1;   7;     -999;  11;eor
        1;19801205;   5;   -0.4;   4.9;   8.0;    -999;   85.00;-999;    1.4;   -7.2;   -7.2;-999;   6.7;   8;     -999;  14;eor
        1;19801206;   5;    1.0;   5.4;   8.0;    -999;   81.00;-999;    2.6;    0.0;    0.0;-999;   3.0;   8;     -999;  10;eor
        1;19801207;   5;   -8.2;   2.5;   4.7;    -999;   71.00;-999;    0.0;  -11.2;  -13.4;-999;   0.0;   0;     -999;   6;eor
        1;19801208;   5;  -10.2;   2.1;   4.3;    -999;   74.00;-999;   -3.0;  -13.0;  -15.0;-999;   0.0;   0;     -999;   6;eor
        1;19801209;   5;  -11.4;   2.2;   1.3;    -999;   82.00;-999;   -5.6;  -16.0;  -17.2;-999;   0.0;   0;     -999;   6;eor
        1;19801210;   5;   -5.2;   3.3;   5.0;    -999;   80.00;-999;   -0.5;  -12.2;  -13.5;-999;   0.0;   0;     -999;   6;eor
        1;19801211;   5;   -2.0;   4.3;   7.3;    -999;   81.00;-999;    3.4;   -5.2;   -6.8;-999;   0.0;   0;     -999;   5;eor
        1;19801212;   5;   -2.7;   4.2;   6.7;    -999;   81.00;-999;    3.0;   -5.2;   -7.0;-999;   0.0;   0;     -999;   5;eor
        1;19801213;   5;   -0.8;   4.3;   7.3;    -999;   77.00;-999;    1.2;   -7.2;  -10.0;-999;   1.4;   6;     -999;   4;eor
        1;19801214;   5;    4.0;   7.8;   8.0;    -999;   95.00;-999;    5.6;    0.4;   -1.0;-999;   0.3;   6;     -999;   2;eor
        1;19801215;   5;    4.0;   7.4;   8.0;    -999;   90.00;-999;    7.2;    2.4;   -0.2;-999;   2.3;   6;     -999;   1;eor
        1;19801216;   5;    1.4;   6.0;   5.0;    -999;   88.00;-999;    4.6;   -1.4;   -4.5;-999;   0.3;   6;     -999;   0;eor
        1;19801217;   5;   -0.8;   4.8;   5.3;    -999;   84.00;-999;    1.2;   -3.6;   -7.5;-999;   0.7;   7;     -999;   0;eor
        1;19801218;   5;   -0.1;   5.7;   8.0;    -999;   92.00;-999;    3.2;   -3.0;   -7.0;-999;   0.7;   7;     -999;   2;eor
        1;19801219;   5;   -0.4;   5.2;   7.3;    -999;   86.00;-999;    1.2;   -2.0;   -5.0;-999;   0.0;   7;     -999;   1;eor
        1;19801220;   5;    0.2;   5.5;   5.3;    -999;   91.00;-999;    1.8;   -5.0;   -8.0;-999;   1.9;   8;     -999;   1;eor
        1;19801221;   5;    1.4;   6.4;   7.3;    -999;   93.00;-999;    4.2;    0.1;   -1.6;-999;   3.0;   8;     -999;   0;eor
        1;19801222;   5;    1.6;   5.8;   6.7;    -999;   83.00;-999;    3.4;   -0.1;   -1.4;-999;   0.1;   8;     -999;   0;eor
        1;19801223;   5;    3.8;   7.2;   8.0;    -999;   91.00;-999;    5.2;    0.8;   -0.4;-999;   0.0;   0;     -999;   0;eor
        1;19801224;   5;    5.1;   7.5;   7.7;    -999;   85.00;-999;    8.2;    1.8;    0.6;-999;   0.0;   0;     -999;   0;eor
        1;19801225;   5;    2.8;   7.1;   8.0;    -999;   96.00;-999;    4.8;    0.5;   -1.8;-999;   0.2;   6;     -999;   0;eor
        1;19801226;   5;    1.1;   5.6;   4.7;    -999;   84.00;-999;    4.2;   -1.0;   -3.2;-999;   0.8;   7;     -999;   0;eor
        1;19801227;   5;   -0.5;   4.5;   6.7;    -999;   77.00;-999;    0.8;   -1.8;   -5.8;-999;   0.0;   7;     -999;   1;eor
        1;19801228;   5;   -3.2;   4.0;   0.7;    -999;   82.00;-999;    0.0;   -5.2;   -8.4;-999;   0.0;   0;     -999;   1;eor
